Valor Real,Predição,Erro Absoluto
1222000.0,1212942.47,9057.530000000028
615491.0,659496.8,44005.80000000005
615491.0,662628.02,47137.02000000002
58465.0,107741.44,49276.44
58465.0,146441.41,87976.41
1209356.0,1214903.83,5547.8300000000745
1209356.0,1221556.65,12200.649999999907
1218271.0,1216450.47,1820.530000000028
1217117.0,1218399.49,1282.4899999999907
1206563.0,1243785.6,37222.60000000009
1208511.0,1214055.84,5544.840000000084
1191628.0,1262354.03,70726.03000000003
909600.0,984803.09,75203.08999999997
1207867.0,1214138.23,6271.229999999981
299856.0,354637.35,54781.34999999998
1089775.0,1228901.37,139126.3700000001
1206273.0,1214934.35,8661.350000000093
1211215.0,1213497.0,2282.0
614187.0,623361.43,9174.430000000051
614187.0,637406.72,23219.719999999972
1216512.0,1214450.35,2061.649999999907
1216512.0,1211896.72,4615.280000000028
1199973.0,1217288.37,17315.37000000011
1199973.0,1221957.81,21984.810000000056
1202395.0,1215877.47,13482.469999999972
1202395.0,1216016.78,13621.780000000028
1202395.0,1216010.17,13615.169999999925
917460.0,949262.32,31802.31999999995
1745565.0,1714718.41,30846.590000000084
1745565.0,1778488.27,32923.27000000002
789161.0,857930.86,68769.85999999999
1214499.0,1218907.07,4408.070000000065
1214499.0,1229466.59,14967.590000000084
1217110.0,1207313.07,9796.929999999935
1644303.0,1663701.25,19398.25
1644303.0,1668569.53,24266.530000000028
1213903.0,1216953.07,3050.070000000065
1227952.0,1234667.69,6715.689999999944
1227952.0,1230911.77,2959.7700000000186
847517.0,851297.98,3780.9799999999814
1237499.0,1213206.28,24292.719999999972
1220790.0,1207631.09,13158.909999999916
884885.0,949991.65,65106.65000000002
